Département,Ville ,code postal,population,superficie
9,SAINT-QUENTIN-LA-TOUR,9500,300,9.02
9,GENAT,9400,0,8.21
9,VERNAUX,9250,0,6.06
9,TAURIGNAN-VIEUX,9190,200,5.86
9,ASCOU,9110,100,35.59
9,ROUMENGOUX,9500,100,6.87
9,CANTE,9700,200,9.8
9,LES ISSARDS,9100,200,3.81
9,VARILHES,9120,2900,11.76
9,LOUBIERES,9000,200,2.9
9,LARCAT,9310,0,9.31
9,VALS,9500,100,4.13
9,FERRIERES-SUR-ARIEGE,9000,800,3.46
9,BAULOU,9000,200,14.62
9,SORGEAT,9110,100,18.92
9,AULUS-LES-BAINS,9140,200,52.24
9,BELESTA,9300,1100,26.94
9,LEYCHERT,9300,100,5.77
9,NIAUX,9400,200,3.99
9,SAINT-GIRONS,9200,6600,19.13
9,FOIX,9000,9700,19.32
9,SAINT-LIZIER,9190,1500,9.01
9,NESCUS,9240,100,3
9,LAVELANET,9300,6700,12.57
9,SAINT-AMANS,9100,0,2.64
9,MONTGAUCH,9160,100,9.15
9,BIERT,9320,300,23.51
9,SAINT-JEAN-DE-VERGES,9000,1100,12.73
9,DAUMAZAN-SUR-ARIZE,9350,700,13.78
9,SENTEIN,9800,100,59.18
9,CAMARADE,9290,200,27.68
9,ARTIGUES,9460,100,12.43
9,MANSES,9500,100,15.36
9,SIEURAS,9130,100,7.63
9,LACAVE,9160,100,4.5
9,LA BASTIDE-DE-LORDAT,9700,300,5.97
9,TROYE-D'ARIEGE,9500,100,8.15
9,SAINT-MICHEL,9100,100,5.92
9,VILLENEUVE,9800,0,5
9,VIVIES,9500,100,4.4
9,CAYCHAX,9250,0,5.66
9,VERNIOLLE,9340,2200,11.26
9,LE PUCH,9460,0,2.89
9,SERRES-SUR-ARGET,9000,800,17.73
9,ARTIGAT,9130,500,23.9
9,LESPARROU,9300,200,16.09
9,SAINT-FELIX-DE-RIEUTORD,9120,400,6.77
9,UNZENT,9100,100,7.9
9,BOMPAS,9400,200,2.75
9,SEIX,9140,800,86.78
9,AIGUES-VIVES,9600,500,5.16
9,ILLIER-ET-LARAMADE,9220,0,5.02
9,PAMIERS,9100,15900,45.85
9,LES CABANNES,9310,300,0.87
9,SAINT-FELIX-DE-TOURNEGAT,9500,100,10.51
9,VERDUN,9310,200,11.71
9,AXIAT,9250,0,9.54
9,GARANOU,9250,200,3.01
9,ARROUT,9800,100,3.02
9,LA BASTIDE-DE-BESPLAS,9350,400,10.22
9,LAROQUE-D'OLMES,9600,2700,14.36
9,BETCHAT,9160,400,22
9,SENTENAC-DE-SEROU,9240,0,13.53
9,PERLES-ET-CASTELET,9110,200,17.77
9,SAINT-PIERRE-DE-RIVIERE,9000,700,2.35
9,MERIGON,9230,100,6.33
9,VAYCHIS,9110,0,4.49
9,MIJANES,9460,100,39.95
9,CESCAU,9800,100,5.32
9,SAINT-JEAN-DU-FALGA,9100,2600,4.03
9,ESCOSSE,9100,400,14.83
9,LUDIES,9100,100,1.87
9,ARNAVE,9400,200,8.38
9,CAPOULET-ET-JUNAC,9400,200,2.78
9,LE PORT,9320,200,49.87
9,SEM,9220,0,5.22
9,CAZENAVE-SERRES-ET-ALLENS,9400,0,16.15
9,L'HERM,9000,200,14.67
9,CASTELNAU-DURBAN,9420,400,13.18
9,PRADETTES,9600,0,3.52
9,SAURAT,9400,600,44.29
9,COUTENS,9500,200,4.19
9,LE CARLARET,9100,200,9.39
9,LERAN,9600,500,11.92
9,DALOU,9120,800,7.66
9,CARLA-BAYLE,9130,700,35.52
9,ILLARTEIN,9800,100,3.97
9,SAINTE-CROIX-VOLVESTRE,9230,700,19.66
9,BENAC,9000,200,2.8
9,MADIERE,9100,200,10.28
9,SOR,9800,0,1.08
9,BUZAN,9800,0,8.55
9,ORNOLAC-USSAT-LES-BAINS,9400,200,11.99
9,USTOU,9140,300,98.34
9,MAUVEZIN-DE-SAINTE-CROIX,9230,0,5.2
9,LIMBRASSAC,9600,100,12.42
9,REGAT,9600,100,2.16
9,TAURIGNAN-CASTET,9160,200,6.78
9,CARCANIERES,9460,100,6.5
9,LACOURT,9200,200,16.5
9,SINSAT,9310,100,4.01
9,VILLENEUVE-D'OLMES,9300,1200,5.92
9,MONTBEL,9600,100,17.36
9,UNAC,9250,100,2.65
9,LORP-SENTARAILLE,9190,1300,6.15
9,ALEU,9320,100,13.95
9,DURBAN-SUR-ARIZE,9240,200,6.75
9,SAINT-MARTIN-D'OYDES,9100,300,11.64
9,MONTELS,9240,200,3.73
9,LAPENNE,9500,100,21.57
9,MONTAUT,9700,700,35.03
9,ARVIGNA,9100,200,8.6
9,SAINT-BAUZEIL,9120,100,4.47
9,LE MAS-D'AZIL,9290,1200,39.36
9,GOULIER,9220,0,10.22
9,TEILHET,9500,200,8.96
9,MERCENAC,9160,300,13.57
9,GESTIES,9220,0,27.46
9,COS,9000,400,6.4
9,PEREILLE,9300,200,5.36
9,UCHENTEIN,9800,0,4.02
9,SOUEIX-ROGALLE,9140,400,13.65
9,MONTESQUIEU-AVANTES,9200,200,16.52
9,MONTAILLOU,9110,0,8.61
9,CASTILLON-EN-COUSERANS,9800,400,4.94
9,LA BASTIDE-SUR-L'HERS,9600,700,4.77
9,MOULIN-NEUF,9500,200,2.62
9,TREMOULET,9700,100,3.89
9,GANAC,9000,700,20.19
9,QUERIGUT,9460,100,36.4
9,LUZENAC,9250,600,26.43
9,ALBIES,9310,100,7.69
9,SAINT-JEAN-D'AIGUES-VIVES,9300,400,4.52
9,MIGLOS,9400,100,18.76
9,LISSAC,9700,200,3.77
9,ORGIBET,9800,200,7.45
9,LES BORDES-SUR-LEZ,9800,200,50.46
9,PRAT-BONREPAUX,9160,900,14.43
9,MOULIS,9200,800,36.55
9,VIRA,9120,200,5.28
9,ASTON,9310,200,153.8
9,SALSEIN,9800,0,5.73
9,LASSERRE,9230,200,8.47
9,BRIE,9700,200,7.06
9,FREYCHENET,9300,100,24.69
9,SURBA,9400,300,2.22
9,CHATEAU-VERDUN,9310,100,0.79
9,ILHAT,9300,100,6.89
9,SAINT-AMADOU,9100,200,4.64
9,AUCAZEIN,9800,100,6.02
9,LE PLA,9460,100,12.97
9,VICDESSOS,9220,500,6.01
9,TARASCON-SUR-ARIEGE,9400,3500,8.65
9,ANTRAS,9800,100,20.02
9,ARIGNAC,9400,700,8.84
9,LE PEYRAT,9600,500,6.13
9,MONTAGAGNE,9240,0,7.06
9,SAINT-YBARS,9210,600,24.31
9,ALOS,9200,100,24.26
9,MAUVEZIN-DE-PRAT,9160,100,1.85
9,COUSSA,9120,200,7.71
9,CLERMONT,9420,100,7.41
9,RIMONT,9420,600,28.4
9,AUGIREIN,9800,100,9.84
9,ERCE,9140,600,40.75
9,ORUS,9220,0,9.12
9,SOULA,9000,200,11.16
9,CAUMONT,9160,300,9.22
9,VILLENEUVE-DU-PAREAGE,9100,600,11.47
9,SAINT-MARTIN-DE-CARALP,9000,300,9.16
9,ARGEIN,9800,200,11.09
9,GOURBIT,9400,100,17.95
9,QUIE,9400,300,2.51
9,TIGNAC,9110,0,3.53
9,CAUSSOU,9250,100,15.83
9,SIGUER,9220,100,38.73
9,ORGEIX,9110,100,18.39
9,SAINT-QUIRC,9700,400,3.75
9,FORNEX,9350,100,9.62
10,MONTMORENCY-BEAUFORT,10330,100,9.38
10,LIGNIERES,10130,200,25.79
10,PRUSY,10210,100,3.95
10,VILLECHETIF,10410,800,12.24
10,CHENNEGY,10190,500,23.19
10,ETOURVY,10210,200,15.41
10,MORVILLIERS,10500,300,15.64
10,FONTAINE,10200,300,5.68
10,SAINT-POUANGE,10120,900,10.02
10,MAGNANT,10110,200,15.32
10,PALIS,10190,600,20.89
10,HERBISSE,10700,200,22.04
10,LES GRANGES,10210,100,1.61
10,CRESANTIGNES,10320,300,2.1
10,BAGNEUX-LA-FOSSE,10340,200,22.93
10,SAINT-JULIEN-LES-VILLAS,10800,6800,5.26
10,PRECY-SAINT-MARTIN,10500,200,6.57
10,ESTISSAC,10190,1800,25.66
10,FONTAINE-LES-GRES,10280,900,12.16
10,SAINT-JEAN-DE-BONNEVAL,10320,400,6.14
10,VITRY-LE-CROISE,10110,300,32.72
10,AUBETERRE,10150,200,11.66
10,BERNON,10130,200,17.91
10,DAMPIERRE,10240,300,29.36
10,POLIGNY,10110,100,1.59
10,LEVIGNY,10200,100,13.75
10,VAILLY,10150,300,11.25
10,SAINT-LYE,10600,2900,32.7
10,BESSY,10170,100,7.03
10,PEL-ET-DER,10500,100,13.18
10,SAINT-LEGER-PRES-TROYES,10800,700,9.21
10,LIGNOL-LE-CHATEAU,10200,200,21.85
10,PUITS-ET-NUISEMENT,10140,200,12.19
10,BOURGUIGNONS,10110,300,16.42
10,MAUPAS,10320,100,4.26
10,CHATRES,10510,600,15.76
10,CHARNY-LE-BACHOT,10380,200,13.64
10,VILLIERS-SOUS-PRASLIN,10210,100,8.42
10,TORCY-LE-GRAND,10700,400,7.54
10,CHAUCHIGNY,10170,300,9.72
10,RHEGES,10170,200,14.8
10,PRECY-NOTRE-DAME,10500,100,4.53
10,BRIENNE-LA-VIEILLE,10500,500,16.21
10,VULAINES,10160,200,8.72
10,COUVIGNON,10200,200,13.43
10,SAINT-USAGE,10360,100,16.3
10,LHUITRE,10700,300,35.82
10,LAGESSE,10210,200,12.57
10,MONTSUZAIN,10150,300,19.62
10,VOUGREY,10210,100,4.17
10,FRALIGNES,10110,100,5.14
10,CRANCEY,10100,800,8.81
10,SAINT-LEGER-SOUS-BRIENNE,10500,400,13.52
10,LA CHAPELLE-SAINT-LUC,10600,13200,10.48
10,CRESPY-LE-NEUF,10500,100,10.19
10,COURSAN-EN-OTHE,10130,100,9.27
10,ECHEMINES,10350,100,18.2
10,BLIGNY,10200,200,22.74
10,BAYEL,10310,900,23
10,SAINTE-SAVINE,10300,10100,7.55
10,FRESNOY-LE-CHATEAU,10270,200,11.48
10,LE CHENE,10700,200,21.01
10,COURTENOT,10260,200,8.37
10,PAISY-COSDON,10160,300,17.84
10,VILLE-SUR-TERRE,10200,100,16.1
10,NEUVILLE-SUR-SEINE,10250,400,14.42
10,BRILLECOURT,10240,100,5.73
10,CHAMPIGNY-SUR-AUBE,10700,100,6.71
10,LA FOSSE-CORDUAN,10100,200,3.73
10,VIAPRES-LE-PETIT,10380,100,11.13
10,VILLERY,10320,300,3.59
10,BARBUISE,10400,400,18.09
10,SAINT-LUPIEN,10350,200,22.92
10,MONTCEAUX-LES-VAUDES,10260,200,10.11
10,ROUILLY-SACEY,10220,300,19.48
10,NOGENT-SUR-SEINE,10400,6100,20.08
10,VAL-D'AUZON,10220,400,27.58
10,LA VENDUE-MIGNOT,10800,200,10.48
10,THIEFFRAIN,10140,200,7.36
10,MESNIL-LA-COMTESSE,10700,0,0.95
10,FAY-LES-MARCILLY,10290,100,5.76
10,ASSENAY,10320,200,3.42
10,MESNIL-SAINT-LOUP,10190,500,11.4
10,LES BORDES-AUMONT,10800,400,5.49
10,COUSSEGREY,10210,200,16.16
10,JUVANCOURT,10310,200,8.29
10,SAINT-MARTIN-DE-BOSSENAY,10100,400,16.26
10,VIVIERS-SUR-ARTAUT,10110,100,6.04
10,BOUY-SUR-ORVIN,10400,100,6.7
10,MAIZIERES-LES-BRIENNE,10500,200,9.5
10,FONTAINE-MACON,10400,500,16.01
10,CRENEY-PRES-TROYES,10150,1600,15.76
10,MONTIER-EN-L'ISLE,10200,200,10.55
10,MONTGUEUX,10300,400,11.25
10,BREVIANDES,10800,2200,6.14
10,DIERREY-SAINT-JULIEN,10190,300,21.25
10,VIREY-SOUS-BAR,10260,600,10.85
10,BUXEUIL,10110,100,4.43
10,MUSSY-SUR-SEINE,10250,1200,28.07
10,SAINT-NABORD-SUR-AUBE,10700,100,8.55
10,MONTFEY,10130,100,11.49
10,BLIGNICOURT,10500,0,4.27
10,NOGENT-EN-OTHE,10160,0,9.06
10,GYE-SUR-SEINE,10250,500,23.66
10,AUXON,10130,1000,25.49
10,LES CROUTES,10130,100,7.11
10,SAINT-AUBIN,10400,600,17.76
10,MERY-SUR-SEINE,10170,1400,12.42
10,RACINES,10130,200,7.5
10,VOSNON,10130,200,12.83
10,LOCHES-SUR-OURCE,10110,400,13.71
10,NOGENT-SUR-AUBE,10240,300,16.03
10,SAINT-FLAVY,10350,300,17.24
10,MAGNICOURT,10240,100,7.89
10,POLISOT,10110,300,10.52
10,DOMMARTIN-LE-COQ,10240,100,6.34
10,SAINT-NICOLAS-LA-CHAPELLE,10400,100,11.54
10,VAUCOGNE,10240,100,16.51
10,NEUVILLE-SUR-VANNE,10190,400,17.25
10,JEUGNY,10320,500,15.85
10,BREVONNES,10220,700,19.77
10,PAYNS,10600,1200,16.97
10,MARNAY-SUR-SEINE,10400,200,10.1
10,MERGEY,10600,700,15.01
10,MESNIL-LETTRE,10240,100,8.89
10,JUZANVIGNY,10500,100,7.64
10,VERPILLIERES-SUR-OURCE,10360,100,17.93
10,SAINTE-MAURE,10150,1400,20.92
10,FERREUX-QUINCEY,10400,300,15.32
10,BRIENNE-LE-CHATEAU,10500,3100,21.56
10,PREMIERFAIT,10170,100,14.79
10,SOULAINES-DHUYS,10200,300,20.06
10,SAINT-ETIENNE-SOUS-BARBUISE,10700,100,10.84
10,MESSON,10190,400,11.49
10,RUMILLY-LES-VAUDES,10260,500,42.38
10,AILLEVILLE,10200,300,5.01
10,PLANTY,10160,200,10.82
10,PONT-SUR-SEINE,10400,1000,16.15
10,TORCY-LE-PETIT,10700,100,7.29
10,JAUCOURT,10200,200,6.61
10,LONGCHAMP-SUR-AUJON,10310,400,16.39
10,SAINT-GERMAIN,10120,2300,13.8
10,FONTETTE,10360,200,19.36
10,FULIGNY,10200,100,10.34
10,PLESSIS-BARBUISE,10400,200,5.5
10,LAUBRESSEL,10270,400,16.24
10,MESGRIGNY,10170,200,7.27
10,MAROLLES-LES-BAILLY,10110,100,4.4
10,VILLENAUXE-LA-GRANDE,10370,2700,18.05
10,VILLEMOIRON-EN-OTHE,10160,200,12.49
10,PONT-SAINTE-MARIE,10150,4800,3.99
10,VAUPOISSON,10700,100,10.79
10,BALNOT-SUR-LAIGNES,10110,200,10.13
10,LA LOGE-AUX-CHEVRES,10140,100,2.82
10,MESNIL-SELLIERES,10220,500,8.43
10,CHAMOY,10130,500,16.7
10,MOLINS-SUR-AUBE,10500,100,6.26
10,BERCENAY-EN-OTHE,10190,400,17.85
10,COURCELLES-SUR-VOIRE,10500,0,4.9
10,EGUILLY-SOUS-BOIS,10110,100,10.11
10,BARBEREY-SAINT-SULPICE,10600,1200,9.36
10,VANLAY,10210,300,25.91
10,BUXIERES-SUR-ARCE,10110,200,10.43
10,MONTAULIN,10270,700,12.41
10,MAIZIERES-LA-GRANDE-PAROISSE,10510,1400,20.46
10,BAROVILLE,10200,400,17.32
10,CHARMONT-SOUS-BARBUISE,10150,1000,38.33
10,PERTHES-LES-BRIENNE,10500,100,3.63
10,TROUANS,10700,200,29.75
10,JESSAINS,10140,300,10.88
10,THENNELIERES,10410,300,6.73
10,SOMMEVAL,10320,300,9.57
10,VILLEMORIEN,10110,200,13.8
10,MARIGNY-LE-CHATEL,10350,1600,20.31
10,VERRICOURT,10240,0,6.93
10,BRAUX,10500,100,15.21
10,CHALETTE-SUR-VOIRE,10500,100,5.64
10,FEUGES,10150,200,10.99
10,COCLOIS,10240,200,6.92
10,AVANT-LES-MARCILLY,10400,500,27.62
10,FONTENAY-DE-BOSSERY,10400,100,8.4
10,VENDEUVRE-SUR-BARSE,10140,2400,51.94
10,JUVANZE,10140,0,4.94
10,MONTPOTHIER,10400,300,7.72
10,LA VILLENEUVE-AU-CHENE,10140,400,10.94
10,LANDREVILLE,10110,500,14.2
10,MONTIGNY-LES-MONTS,10130,300,14.63
10,AVANT-LES-RAMERUPT,10240,100,20.77
10,PINEY,10220,1300,70.98
10,CHARMOY,10290,100,6.89
10,ROMILLY-SUR-SEINE,10100,13800,25.32
10,MERREY-SUR-ARCE,10110,300,8.39
10,MAILLY-LE-CAMP,10230,1700,42.7
10,BALNOT-LA-GRANGE,10210,200,20.11
10,COURCEROY,10400,100,6.69
10,SAINT-ANDRE-LES-VERGERS,10120,11200,5.86
10,COURTERON,10250,100,10.33
10,PROVERVILLE,10200,300,6.98
10,POLISY,10110,200,11.35
10,AMANCE,10140,300,22.88
10,THIL,10200,200,19.42
10,SEMOINE,10700,200,22.55
10,BOUY-LUXEMBOURG,10220,200,12.04
10,SAINT-LEGER-SOUS-MARGERIE,10330,100,6.58
10,GRANDVILLE,10700,100,9.24
10,CHASEREY,10210,0,6.86
10,FRAVAUX,10200,100,3.72
10,POUAN-LES-VALLEES,10700,500,16.61
10,VILLY-EN-TRODES,10140,300,17.91
10,ROUILLY-SAINT-LOUP,10800,500,11.26
10,POUGY,10240,300,8.96
10,LES NOES-PRES-TROYES,10420,3200,0.73
10,SAINT-MARDS-EN-OTHE,10160,600,31.4
10,BUCHERES,10800,1400,7.14
10,POIVRES,10700,200,42.51
10,FAUX-VILLECERF,10290,200,21.3
10,THORS,10200,100,8.33
10,BALIGNICOURT,10330,100,13.06
10,METZ-ROBERT,10210,100,4.26
10,URVILLE,10200,200,12.2
10,ERVY-LE-CHATEL,10130,1200,21.39
10,GELANNES,10100,700,12.13
10,ROUVRES-LES-VIGNES,10200,100,8.28
10,BETIGNICOURT,10500,0,3.18
10,DROUPT-SAINT-BASLE,10170,300,18.61
10,HAMPIGNY,10500,300,9.49
10,BLAINCOURT-SUR-AUBE,10500,100,5.79
10,SAINT-OULPH,10170,200,10.94
10,CHAUDREY,10240,200,13.68
10,ORTILLON,10700,0,8.02
10,FOUCHERES,10260,500,8.58
10,EAUX-PUISEAUX,10130,200,8.61
10,CHAVANGES,10330,700,29.79
10,ARRELLES,10340,100,14.36
10,MATHAUX,10500,200,12.44
10,GUMERY,10400,200,10.92
10,ROSIERES-PRES-TROYES,10430,3000,6.23
10,EPAGNE,10500,100,3.94
10,LONGEVILLE-SUR-MOGNE,10320,100,4.15
10,VAUCHONVILLIERS,10140,100,11.62
10,SAINT-LOUP-DE-BUFFIGNY,10100,200,10.16
10,PRASLIN,10210,100,11.98
10,VALLENTIGNY,10500,200,15.74
10,PERIGNY-LA-ROSE,10400,100,6.86
10,MACHY,10320,100,2.74
10,COLOMBE-LA-FOSSE,10200,200,9.31
10,VILLIERS-LE-BOIS,10210,100,5.16
10,SOULIGNY,10320,400,10.59
10,ARCONVILLE,10200,100,15
10,PLAINES-SAINT-LANGE,10250,300,10.73
10,DROUPT-SAINTE-MARIE,10170,200,14.4
10,RANCES,10500,0,3.81
10,VILLE-SUR-ARCE,10110,200,16.16
10,VOIGNY,10200,200,7.09
10,VILLERET,10330,100,3.25
10,BRIEL-SUR-BARSE,10140,200,12.45
10,SAINT-CHRISTOPHE-DODINICOURT,10500,0,4.87
10,SAINT-BENOIST-SUR-VANNE,10160,200,16.68
10,VAUDES,10260,600,7.57
10,BERGERES,10200,100,5.81
10,DONNEMENT,10330,100,11.24
10,PARGUES,10210,100,13.98
10,SAINT-PARRES-AUX-TERTRES,10410,2900,11.82
10,TURGY,10210,0,9.97
10,MAROLLES-SOUS-LIGNIERES,10130,300,15.12
10,CHAUMESNIL,10500,100,11.07
10,CHAOURCE,10210,1100,31.06
10,DIENVILLE,10500,800,20.34
10,PRUGNY,10190,400,8.62
10,ASSENCIERES,10220,200,7.39
10,LONGPRE-LE-SEC,10140,100,15.71
10,SAULCY,10200,100,11.39
10,DAVREY,10130,300,9.66
10,ARSONVAL,10200,300,7.58
10,CHESLEY,10210,300,21.17
10,BAR-SUR-AUBE,10200,5400,16.27
10,BOURANTON,10270,500,8.15
10,MESNIL-SAINT-PERE,10140,400,17.45
10,EPOTHEMONT,10500,200,10.43
10,AVON-LA-PEZE,10290,200,12.7
10,ORIGNY-LE-SEC,10510,600,16.31
10,VILLEMEREUIL,10800,200,7.81
10,CHAMP-SUR-BARSE,10140,0,7.12
10,LIREY,10320,100,4.84
10,VILLIERS-HERBISSE,10700,100,26.44
10,MARAYE-EN-OTHE,10160,500,42.32
10,PRUNAY-BELLEVILLE,10350,200,25.65
10,NOE-LES-MALLETS,10360,100,8.33
10,MAGNY-FOUCHARD,10140,200,15.16
10,CHERVEY,10110,200,13.28
10,ALLIBAUDIERES,10700,300,24.13
10,LES LOGES-MARGUERON,10210,200,31.21
10,VILLACERF,10600,500,9.64
10,MAISONS-LES-CHAOURCE,10210,200,5.85
10,LA ROTHIERE,10500,100,7.13
10,FRESNAY,10200,0,7.54
10,AIX-EN-OTHE,10160,2400,34.76
10,MARCILLY-LE-HAYER,10290,700,34.34
10,MONTREUIL-SUR-BARSE,10270,300,13.13
10,VILLEMOYENNE,10260,700,12.21
10,MEURVILLE,10200,200,16.35
10,DOSNON,10700,100,28.69
10,VILLY-LE-BOIS,10800,100,5.41
10,SALON,10700,200,21.67
10,ARCIS-SUR-AUBE,10700,3000,9.49
10,PARS-LES-ROMILLY,10100,800,17.88
10,PARS-LES-CHAVANGES,10330,100,8.5
10,LUYERES,10150,400,17.37
10,COURTAOULT,10130,100,8.36
10,RAMERUPT,10240,400,13.6
10,CORMOST,10800,300,11.36
10,RUVIGNY,10410,400,4.15
10,CHAMPFLEURY,10700,200,17.98
10,MOUSSEY,10800,500,7.25
10,BOSSANCOURT,10140,200,6.92
10,LAINES-AUX-BOIS,10120,500,16.43
10,JONCREUIL,10330,100,10.55
10,LASSICOURT,10500,100,7.73
10,VILLENEUVE-AU-CHEMIN,10130,200,3.35
10,RILLY-SAINTE-SYRE,10280,300,14.16
10,LONGSOLS,10240,100,12.61
10,LE PAVILLON-SAINTE-JULIE,10350,300,22.93
10,SAINT-MESMIN,10280,900,16.15
10,ARREMBECOURT,10330,0,7.12
10,LA RIVIERE-DE-CORPS,10440,2900,7.26
10,VILLETTE-SUR-AUBE,10700,200,7.28
10,ORVILLIERS-SAINT-JULIEN,10170,300,23.92
10,LA VILLENEUVE-AU-CHATELOT,10400,100,6.17
10,VOUE,10150,500,13.25
10,LA LOUPTIERE-THENARD,10400,300,13.68
10,UNIENVILLE,10140,100,11.79
10,ENGENTE,10200,0,5.12
10,BOURDENAY,10290,100,18.69
10,TORVILLIERS,10440,900,12.11
10,SAVIERES,10600,900,18.54
10,POUY-SUR-VANNES,10290,100,15.82
10,BUCEY-EN-OTHE,10190,400,13.03
10,SAINT-PARRES-LES-VAUDES,10260,1000,3.08
10,VINETS,10700,200,9.17
10,BOUILLY,10320,1000,15.49
10,SAINT-HILAIRE-SOUS-ROMILLY,10100,400,20.2
10,VAUCHASSIS,10190,500,24.17
10,MACEY,10300,900,20.46
10,LANTAGES,10210,200,18.87
10,VALLANT-SAINT-GEORGES,10170,400,17.86
10,LA SAULSOTTE,10400,600,18.93
10,LES RICEYS,10340,1400,42.93
10,LA LOGE-POMBLIN,10210,100,5.22
10,BERULLE,10160,300,16.5
10,LES GRANDES-CHAPELLES,10170,400,22.1
10,BERCENAY-LE-HAYER,10290,100,14.63
10,ROSNAY-L'HOPITAL,10500,200,12.47
10,VILLEMAUR-SUR-VANNE,10190,500,19.65
10,ONJON,10220,200,22.31
10,FONTVANNES,10190,600,13.01
10,TRANCAULT,10290,200,26.8
10,CLEREY,10390,1100,18.79
10,TRAINEL,10400,1000,19.99
10,CHANNES,10340,100,14.26
10,PETIT-MESNIL,10500,200,14.83
10,DOSCHES,10220,300,20.64
10,DIERREY-SAINT-PIERRE,10190,200,21.61
10,LENTILLES,10330,100,17.18
10,ARGANCON,10140,100,8.2
10,CHAMPIGNOL-LEZ-MONDEVILLE,10200,300,44.17
10,ISLE-AUMONT,10800,500,3.48
10,LONGUEVILLE-SUR-AUBE,10170,100,11.64
10,VERRIERES,10390,1700,10.12
10,TROYES,10000,61500,13.2
10,MONTMARTIN-LE-HAUT,10140,100,1.61
10,ESSOYES,10360,700,35.57
10,COLOMBE-LE-SEC,10200,100,8.78
10,LA CHAISE,10500,0,8.81
10,LUSIGNY-SUR-BARSE,10270,1700,37.92
10,DOLANCOURT,10200,100,4.88
10,VILLE-SOUS-LA-FERTE,10310,1300,19.77
10,COURTERANGES,10270,600,6.47
10,CELLES-SUR-OURCE,10110,500,9.59
10,VILLELOUP,10350,100,16.31
10,CUNFIN,10360,200,33.12
10,ECLANCE,10200,100,11.48
10,MAISONS-LES-SOULAINES,10200,100,6.16
10,CHACENAY,10110,100,7.8
10,VALLIERES,10210,100,8.34
10,CHAPELLE-VALLON,10700,200,19.24
10,SAINT-THIBAULT,10800,500,11.71
10,BOULAGES,10380,200,11.54
10,MAISON-DES-CHAMPS,10140,0,4.35
10,LE MERIOT,10400,600,12.6
10,MOREMBERT,10240,0,2.5
10,NOZAY,10700,100,15.75
10,RIGNY-LA-NONNEUSE,10290,100,18.19
10,VILLADIN,10290,100,12.35
10,VERNONVILLIERS,10200,100,7.66
10,JAVERNANT,10320,200,5.62
10,RADONVILLIERS,10500,400,23.29
10,OSSEY-LES-TROIS-MAISONS,10100,600,16.25
10,SOLIGNY-LES-ETANGS,10400,200,15.94
10,BAR-SUR-SEINE,10110,3400,27.53
10,LESMONT,10500,400,9.92
10,AVREUIL,10130,200,10.33
10,TRANNES,10140,300,10.11
10,BEUREY,10140,200,17.33
10,ORMES,10700,200,10.14
10,CHAPPES,10260,300,9.75
10,FAYS-LA-CHAPELLE,10320,200,0.58
10,LA VILLE-AUX-BOIS,10500,0,5.56
10,BERTIGNOLLES,10110,100,6.19
10,BAILLY-LE-FRANC,10330,0,6
10,JASSEINES,10330,200,16.29
10,SAINT-BENOIT-SUR-SEINE,10600,400,11.78
10,ARRENTIERES,10200,200,13.91
10,BRAGELOGNE-BEAUVOIR,10340,300,23.39
10,CHESSY-LES-PRES,10130,500,25.69
10,CUSSANGY,10210,200,21.39
10,AVIREY-LINGEY,10340,200,17.85
10,VILLY-LE-MARECHAL,10800,200,3.29
10,LAVAU,10150,800,5.74
10,RONCENAY,10320,100,3.82
10,GERAUDOT,10220,300,16.74
10,PLANCY-L'ABBAYE,10380,900,41.38
10,ISLE-AUBIGNY,10240,200,18.76
10,SPOY,10200,100,10.36
10,AULNAY,10240,100,10.44
10,YEVRES-LE-PETIT,10500,100,8.35
10,RIGNY-LE-FERRON,10160,400,19.05
10,LA MOTTE-TILLY,10400,400,11.59
10,JULLY-SUR-SARCE,10260,300,30.44
10,CHAUFFOUR-LES-BAILLY,10110,100,19.01
10,SAINT-PHAL,10130,500,33.27
10,SAINT-REMY-SOUS-BARBUISE,10700,200,15.57
10,MONTIERAMEY,10270,500,6.73
10,ETRELLES-SUR-AUBE,10170,100,10.43
11,SOUILHE,11400,300,4.2
11,LABASTIDE-EN-VAL,11220,100,11.7
11,SALSIGNE,11600,400,11.48
11,CASSAIGNES,11190,100,3.74
11,SOUILHANELS,11400,400,2.72
11,LES CASSES,11320,200,7.28
11,FLOURE,11800,400,4.25
11,VILLEBAZY,11250,100,12.18
11,TALAIRAN,11220,400,36.29
11,TRAUSSE,11160,500,10.7
11,COUNOZOULS,11140,0,27.8
11,CABRESPINE,11160,200,17.56
11,SAINT-MARTIN-LALANDE,11400,1100,12.65
11,VILLAR-SAINT-ANSELME,11250,100,5.88
11,MONTHAUT,11240,0,7.01
11,COURNANEL,11300,600,6.34
11,CORBIERES,11230,0,8.53
11,CLERMONT-SUR-LAUQUET,11250,0,18.29
11,EMBRES-ET-CASTELMAURE,11360,200,32.2
11,GRANES,11500,100,5.38
11,MERIAL,11140,0,17.19
11,SAINT-PAULET,11320,200,7.42
11,VILLENEUVE-LES-MONTREAL,11290,200,2.2
11,VERDUN-EN-LAURAGAIS,11400,300,20.21
11,LASSERRE-DE-PROUILLE,11270,200,4.16
11,FOURTOU,11190,100,20.46
